steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
2001,0.0001,0.2959,408,0
4002,0.0002,0.4198,511,3
6002,0.0002,0.4585,597,13
8001,0.0002,0.4562,664,29
10002,0.0002,0.4493,721,40
12000,0.0002,0.4615,776,53
14001,0.0002,0.4643,824,63
16000,0.0002,0.4687,860,70
18001,0.0002,0.4628,890,86
20002,0.0002,0.4453,911,109
22000,0.0002,0.4665,933,122
24001,0.0002,0.4608,962,129
26002,0.0002,0.4668,971,140
28001,0.0002,0.4437,998,144
30000,0.0002,0.4662,1010,150
32002,0.0002,0.4286,1018,154
34000,0.0002,0.471,1029,154
36001,0.0002,0.4743,1038,155
38000,0.0002,0.4727,1044,157
40001,0.0002,0.4443,1056,159
42001,0.0002,0.4635,1065,160
44001,0.0002,0.45,1071,162
46002,0.0002,0.4743,1075,165
48000,0.0002,0.497,1080,165
50002,0.0002,0.461,1082,167
52001,0.0002,0.4892,1087,167
54001,0.0002,0.4235,1094,168
56001,0.0002,0.4945,1096,170
58000,0.0003,0.4597,1096,172
60001,0.0002,0.4508,1097,172
62002,0.0002,0.4398,1098,174
64000,0.0002,0.4625,1100,174
66000,0.0002,0.443,1102,177
68001,0.0002,0.4723,1102,179
70002,0.0003,0.4638,1104,182
72001,0.0002,0.4762,1105,182
74000,0.0002,0.4517,1105,186
76001,0.0002,0.4638,1105,191
78000,0.0002,0.4582,1106,194
80001,0.0002,0.4618,1106,196
82001,0.0002,0.5015,1107,198
84000,0.0002,0.4622,1107,200
86000,0.0002,0.456,1107,201
88000,0.0002,0.45,1107,206
90001,0.0002,0.4598,1108,208
92001,0.0002,0.463,1109,208
94001,0.0002,0.4485,1109,213
96000,0.0002,0.4657,1109,217
98002,0.0002,0.4451,1109,219
100000,0.0002,0.469,1109,220
102000,0.0002,0.46,1109,220
104000,0.0002,0.4665,1109,220
106002,0.0003,0.4805,1109,223
108002,0.0002,0.4695,1109,225
110001,0.0002,0.4932,1109,229
112000,0.0002,0.4712,1109,233
114001,0.0002,0.4658,1109,234
116001,0.0002,0.476,1109,235
118000,0.0002,0.4612,1109,241
120000,0.0003,0.479,1109,243
122001,0.0002,0.4668,1109,245
124002,0.0002,0.4773,1109,247
126000,0.0002,0.4389,1109,250
128001,0.0002,0.4783,1110,252
130001,0.0002,0.4995,1110,252
132000,0.0002,0.4827,1110,256
134001,0.0002,0.4478,1110,259
136001,0.0002,0.4705,1111,261
138000,0.0003,0.4697,1111,265
140001,0.0002,0.4968,1111,267
142000,0.0002,0.4767,1111,273
144001,0.0002,0.4303,1111,275
146000,0.0003,0.4392,1111,283
148000,0.0003,0.4695,1111,286
150002,0.0003,0.472,1111,292
152001,0.0002,0.4822,1111,295
154002,0.0003,0.4648,1111,299
156000,0.0003,0.4695,1111,302
158001,0.0002,0.4758,1111,304
160001,0.0003,0.4605,1111,307
162002,0.0003,0.4673,1111,311
164001,0.0003,0.4642,1111,313
166001,0.0002,0.4565,1111,315
168001,0.0002,0.4295,1112,318
170000,0.0002,0.4762,1112,322
172001,0.0002,0.4558,1112,325
174000,0.0002,0.4852,1112,327
176001,0.0002,0.4333,1112,333
178002,0.0002,0.4188,1112,341
180000,0.0002,0.472,1112,348
182000,0.0002,0.496,1112,352
184002,0.0002,0.4585,1112,361
186002,0.0002,0.483,1112,367
188001,0.0002,0.4632,1112,374
190000,0.0002,0.4747,1112,377
192001,0.0002,0.4513,1112,379
194001,0.0003,0.4685,1112,382
196001,0.0002,0.48,1112,384
198002,0.0002,0.4643,1112,388
200001,0.0002,0.4582,1112,391
