steps,time_per_step,wrong_preds_per_step,nodes,filtered_nodes
0,0,0,0,0
2000,0.0002,0.314,385,0
4000,0.0003,0.4635,503,3
6001,0.0003,0.4708,584,14
8002,0.0002,0.4783,654,29
10000,0.0002,0.4705,723,43
12000,0.0002,0.459,778,54
14000,0.0003,0.481,820,60
16002,0.0003,0.459,851,69
18002,0.0002,0.4435,880,85
20000,0.0002,0.4595,917,109
22001,0.0002,0.4653,938,127
24000,0.0002,0.4692,961,136
26002,0.0002,0.4675,985,141
28000,0.0002,0.495,999,145
30001,0.0002,0.4433,1009,150
32002,0.0003,0.4878,1022,152
34001,0.0002,0.5083,1031,153
36000,0.0002,0.4412,1045,153
38000,0.0002,0.4675,1052,154
40000,0.0002,0.4535,1057,156
42001,0.0002,0.4883,1061,159
44001,0.0002,0.4375,1066,163
46000,0.0002,0.4517,1075,164
48001,0.0002,0.4548,1082,164
50002,0.0002,0.4958,1084,167
52001,0.0003,0.4507,1087,170
54000,0.0002,0.4507,1089,172
56000,0.0002,0.4455,1093,176
58001,0.0002,0.4613,1095,179
60001,0.0002,0.4355,1096,179
62001,0.0002,0.463,1098,180
64001,0.0002,0.478,1098,183
66001,0.0002,0.459,1101,185
68000,0.0002,0.4727,1102,188
70001,0.0002,0.4548,1103,189
72001,0.0002,0.4785,1105,194
74001,0.0002,0.444,1107,197
76002,0.0003,0.4743,1108,199
78002,0.0003,0.466,1108,201
80001,0.0003,0.4617,1108,204
82001,0.0002,0.4455,1108,205
84001,0.0003,0.4755,1109,207
86000,0.0003,0.4772,1109,210
88000,0.0003,0.4615,1109,212
90000,0.0002,0.4605,1111,214
92001,0.0003,0.4688,1111,215
94001,0.0002,0.482,1111,215
96001,0.0002,0.4635,1112,216
98001,0.0002,0.469,1112,221
100000,0.0002,0.4512,1112,222
102000,0.0002,0.433,1112,224
104002,0.0002,0.462,1112,228
106001,0.0002,0.4862,1112,229
108001,0.0002,0.4735,1112,233
110000,0.0002,0.4482,1112,234
112001,0.0002,0.4728,1112,237
114000,0.0002,0.4757,1112,238
116002,0.0002,0.4535,1112,242
118001,0.0002,0.4472,1112,244
120002,0.0002,0.4768,1112,245
122001,0.0002,0.4557,1112,246
124001,0.0002,0.4695,1112,247
126000,0.0002,0.4702,1112,252
128001,0.0002,0.4863,1112,259
130000,0.0003,0.4497,1112,261
132001,0.0003,0.4448,1112,265
134000,0.0003,0.4352,1112,266
136000,0.0003,0.4755,1112,269
138000,0.0002,0.467,1112,272
140000,0.0002,0.453,1112,273
142002,0.0002,0.4805,1112,274
144000,0.0002,0.468,1112,279
146001,0.0002,0.4903,1112,280
148001,0.0002,0.488,1112,283
150000,0.0002,0.4892,1112,285
152000,0.0002,0.462,1112,287
154000,0.0002,0.4605,1112,292
156000,0.0002,0.464,1112,295
158000,0.0003,0.449,1112,298
160002,0.0002,0.457,1112,302
162000,0.0002,0.466,1112,304
164000,0.0002,0.4915,1112,308
166002,0.0002,0.468,1112,312
168002,0.0002,0.4515,1112,313
170001,0.0002,0.4312,1112,314
172002,0.0002,0.4913,1112,320
174000,0.0002,0.4394,1112,325
176000,0.0002,0.445,1112,329
178001,0.0002,0.4533,1112,336
180000,0.0002,0.4662,1112,342
182000,0.0002,0.4885,1112,354
184002,0.0002,0.4675,1112,359
186001,0.0002,0.4572,1112,364
188000,0.0002,0.4412,1112,371
190000,0.0002,0.501,1112,378
192000,0.0002,0.4545,1112,383
194002,0.0002,0.459,1112,393
196002,0.0002,0.484,1112,397
198000,0.0002,0.46,1112,403
200001,0.0002,0.4358,1112,408
