steps,time_per_step,pred_success,nodes,filtered_nodes
50002,0.0004,0.6973,1560,287
100000,0.0005,0.7094,2235,431
150005,0.0005,0.7179,2724,529
200000,0.0006,0.7214,3117,611
250004,0.0007,0.7261,3448,681
300005,0.0007,0.7282,3721,744
350004,0.0007,0.7313,3981,796
400002,0.0008,0.7319,4227,838
450001,0.0008,0.736,4472,876
500000,0.0008,0.735,4681,922
550003,0.0009,0.7323,4878,974
600004,0.0009,0.734,5055,1019
650000,0.0009,0.7329,5239,1058
700000,0.0009,0.7347,5395,1098
750004,0.001,0.7357,5543,1136
800000,0.001,0.7355,5684,1174
850002,0.001,0.7389,5799,1209
900005,0.001,0.7364,5924,1240
950001,0.001,0.7372,6049,1269
1000001,0.001,0.7362,6174,1301
1050001,0.0011,0.7384,6286,1346
1100003,0.0011,0.738,6390,1377
1150002,0.0011,0.7398,6499,1410
1200003,0.0011,0.7396,6599,1438
1250005,0.0011,0.7392,6679,1472
1300000,0.0011,0.7395,6753,1505
1350005,0.0011,0.7395,6823,1535
1400003,0.0012,0.7417,6906,1563
1450003,0.0012,0.7385,6985,1594
1500002,0.0012,0.7409,7072,1611
1550005,0.0012,0.7414,7157,1640
1600003,0.0012,0.7423,7228,1659
1650005,0.0012,0.739,7294,1675
1700002,0.0012,0.7419,7360,1713
1750004,0.0012,0.7404,7424,1730
1800003,0.0012,0.7417,7495,1751
1850003,0.0013,0.7407,7577,1772
1900004,0.0013,0.7431,7629,1794
1950000,0.0013,0.7419,7699,1819
2000004,0.0013,0.7423,7752,1828
2050005,0.0013,0.7397,7799,1853
2100002,0.0013,0.7408,7847,1875
2150001,0.0013,0.7427,7898,1891
2200001,0.0013,0.7408,7947,1910
2250002,0.0013,0.7439,7984,1933
2300003,0.0013,0.7427,8039,1950
2350005,0.0013,0.7433,8077,1968
2400004,0.0014,0.7425,8133,1991
2450002,0.0013,0.7407,8168,2011
2500004,0.0014,0.7428,8210,2033
2550002,0.0013,0.7427,8248,2048
2600002,0.0014,0.7443,8290,2061
2650002,0.0014,0.7445,8329,2075
2700001,0.0014,0.7421,8363,2095
2750000,0.0014,0.7425,8407,2114
2800001,0.0014,0.7443,8437,2126
2850001,0.0014,0.743,8483,2144
2900003,0.0014,0.7434,8515,2159
2950005,0.0014,0.7437,8556,2174
3000002,0.0014,0.7458,8584,2188
3050002,0.0014,0.7464,8621,2210
3100000,0.0014,0.7442,8652,2226
3150005,0.0015,0.7436,8687,2247
3200000,0.0015,0.7468,8714,2263
3250003,0.0015,0.7442,8742,2274
3300000,0.0014,0.7473,8791,2279
3350003,0.0014,0.7478,8822,2296
3400002,0.0014,0.7459,8853,2305
3450000,0.0014,0.746,8887,2320
3500003,0.0015,0.7438,8923,2330
3550001,0.0015,0.7478,8960,2337
3600003,0.0015,0.7445,8984,2347
3650005,0.0015,0.7465,9015,2364
3700004,0.0015,0.7464,9041,2373
3750000,0.0015,0.7447,9072,2387
3800004,0.0015,0.7477,9093,2400
3850003,0.0015,0.7454,9117,2410
3900004,0.0015,0.747,9137,2417
3950001,0.0015,0.7444,9162,2429
4000002,0.0015,0.7438,9181,2440
4050002,0.0015,0.7462,9199,2450
4100001,0.0014,0.7468,9223,2456
4150005,0.0014,0.7448,9246,2471
4200005,0.0014,0.7458,9269,2481
4250005,0.0014,0.7463,9293,2488
4300001,0.0014,0.7469,9317,2495
4350004,0.0014,0.748,9334,2506
4400002,0.0014,0.7463,9362,2515
4450003,0.0015,0.747,9385,2533
4500002,0.0014,0.7469,9402,2544
4550000,0.0015,0.7448,9420,2553
4600005,0.0015,0.7436,9441,2559
4650001,0.0015,0.7491,9462,2569
4700005,0.0014,0.7479,9481,2580
4750001,0.0014,0.7464,9492,2589
4800002,0.0015,0.7495,9512,2601
4850001,0.0015,0.747,9536,2606
4900005,0.0014,0.7478,9560,2612
4950000,0.0014,0.7468,9585,2615
5000000,0.0015,0.7466,9601,2625
