steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2000,0.0001,0.6078,273,6
4000,0.0001,0.6154,339,16
6001,0.0002,0.6381,383,30
8001,0.0002,0.629,425,43
10001,0.0002,0.6197,462,52
12000,0.0002,0.6287,486,66
14000,0.0002,0.6311,514,74
16001,0.0002,0.6207,534,81
18000,0.0002,0.6443,563,88
20001,0.0002,0.6211,585,99
22000,0.0002,0.6155,611,104
24001,0.0002,0.6303,629,111
26000,0.0002,0.6136,646,114
28002,0.0002,0.6221,657,120
30000,0.0003,0.6266,669,128
32002,0.0003,0.6138,679,137
34000,0.0002,0.6223,692,145
36000,0.0002,0.6296,706,149
38002,0.0002,0.6523,722,153
40002,0.0002,0.6193,733,157
42001,0.0002,0.634,746,162
44002,0.0002,0.6199,759,173
46000,0.0002,0.6247,774,182
48000,0.0002,0.6295,787,185
50000,0.0002,0.6283,795,192
52001,0.0002,0.6404,801,198
54000,0.0002,0.6287,808,203
56001,0.0002,0.65,811,205
58001,0.0002,0.6255,816,212
60000,0.0002,0.6142,828,217
62000,0.0002,0.6298,835,223
64001,0.0002,0.6215,841,228
66002,0.0002,0.6548,849,231
68001,0.0002,0.6367,854,243
70000,0.0002,0.6339,855,243
72001,0.0003,0.6458,858,250
74001,0.0003,0.6388,861,254
76000,0.0002,0.6476,866,261
78001,0.0002,0.6337,870,264
80002,0.0002,0.6315,876,271
82001,0.0002,0.6351,878,275
84001,0.0002,0.6385,880,277
86001,0.0002,0.6453,889,286
88002,0.0002,0.6361,892,292
90001,0.0002,0.6293,895,296
92000,0.0002,0.6241,899,300
94002,0.0002,0.6462,907,304
96002,0.0002,0.6419,911,314
98000,0.0002,0.6454,915,314
100000,0.0002,0.6569,918,316
102002,0.0002,0.6433,923,320
104002,0.0002,0.6475,926,320
106001,0.0002,0.6289,931,324
108000,0.0002,0.6428,933,325
110001,0.0002,0.6332,934,329
112002,0.0003,0.6254,940,333
114002,0.0003,0.6439,942,336
116001,0.0003,0.6484,943,339
118001,0.0002,0.6414,943,344
120001,0.0002,0.6501,944,344
122000,0.0002,0.6517,946,347
124002,0.0002,0.6303,948,352
126000,0.0002,0.6226,952,361
128000,0.0002,0.6415,953,364
130001,0.0002,0.6475,954,368
132001,0.0002,0.654,954,370
134001,0.0002,0.6588,957,373
136002,0.0002,0.6485,958,375
138000,0.0002,0.6464,959,375
140000,0.0002,0.6405,960,376
142002,0.0002,0.6518,962,376
144000,0.0002,0.6345,964,378
146001,0.0002,0.6322,964,381
148000,0.0002,0.6674,964,384
150001,0.0002,0.6553,965,385
152000,0.0003,0.6341,965,385
154001,0.0003,0.6425,965,387
156002,0.0003,0.6366,967,390
158001,0.0002,0.6549,967,390
160000,0.0002,0.6454,969,392
162002,0.0002,0.6497,971,398
164002,0.0002,0.652,971,399
166001,0.0002,0.6384,971,403
168000,0.0002,0.6367,973,404
170001,0.0002,0.6252,975,406
172001,0.0002,0.6667,975,410
174000,0.0002,0.6386,976,410
176000,0.0002,0.6397,977,411
178002,0.0002,0.631,977,411
180000,0.0002,0.6466,979,411
182001,0.0002,0.6317,980,414
184000,0.0002,0.6593,980,417
186001,0.0002,0.6374,980,419
188002,0.0002,0.6553,980,421
190001,0.0002,0.6516,981,421
192002,0.0003,0.6441,982,421
194000,0.0003,0.6545,982,421
196000,0.0002,0.6427,983,422
198002,0.0002,0.6428,983,423
200000,0.0002,0.6406,983,424
