steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2001,0.0001,0.6185,259,4
4002,0.0002,0.6247,309,17
6002,0.0001,0.6447,359,28
8001,0.0002,0.6479,395,37
10001,0.0001,0.6362,416,52
12000,0.0002,0.6492,434,65
14000,0.0002,0.637,462,72
16001,0.0002,0.6459,478,79
18002,0.0002,0.6309,505,94
20002,0.0002,0.6194,533,104
22002,0.0002,0.628,554,113
24000,0.0003,0.636,570,118
26000,0.0003,0.6243,587,122
28001,0.0002,0.6194,611,130
30001,0.0002,0.643,621,134
32000,0.0002,0.6258,640,141
34000,0.0002,0.6434,659,150
36002,0.0002,0.6219,669,153
38002,0.0002,0.622,686,154
40002,0.0002,0.6091,697,159
42001,0.0002,0.6254,707,161
44000,0.0002,0.6385,720,165
46001,0.0002,0.6146,728,171
48001,0.0002,0.6503,732,178
50002,0.0002,0.6348,745,181
52001,0.0002,0.6545,757,189
54000,0.0002,0.6294,767,194
56000,0.0002,0.6611,778,203
58001,0.0002,0.6212,786,208
60001,0.0002,0.6344,792,213
62000,0.0002,0.6419,801,220
64000,0.0002,0.6471,805,228
66000,0.0003,0.6375,810,237
68002,0.0003,0.645,814,240
70000,0.0003,0.6394,820,246
72001,0.0002,0.6357,827,248
74000,0.0002,0.6368,837,249
76000,0.0002,0.6391,840,255
78000,0.0002,0.641,845,260
80000,0.0002,0.6336,849,267
82000,0.0002,0.6435,855,273
84001,0.0002,0.6319,861,277
86002,0.0002,0.6383,868,281
88002,0.0002,0.6559,870,287
90000,0.0002,0.6411,874,291
92000,0.0002,0.6405,878,295
94001,0.0002,0.6403,881,301
96000,0.0002,0.6406,885,302
98002,0.0002,0.6569,887,308
100000,0.0002,0.6253,891,309
102002,0.0002,0.6392,893,311
104001,0.0002,0.6425,902,314
106000,0.0002,0.6382,904,318
108000,0.0003,0.6303,908,320
110000,0.0003,0.6365,916,323
112002,0.0002,0.6291,921,329
114001,0.0002,0.6366,921,330
116000,0.0002,0.6407,924,334
118000,0.0002,0.645,929,336
120000,0.0002,0.6514,929,339
122001,0.0002,0.6401,931,340
124002,0.0002,0.6272,933,342
126000,0.0002,0.669,934,343
128002,0.0002,0.6478,936,346
130000,0.0002,0.6253,937,346
132001,0.0002,0.6377,938,352
134001,0.0002,0.6419,939,354
136000,0.0002,0.6416,943,356
138000,0.0002,0.6376,943,359
140002,0.0002,0.63,945,361
142000,0.0002,0.6307,947,362
144002,0.0002,0.6376,951,364
146002,0.0003,0.6386,953,368
148001,0.0003,0.6527,954,369
150002,0.0003,0.6313,955,369
152001,0.0002,0.6516,956,370
154000,0.0002,0.6502,958,371
156001,0.0002,0.6251,958,373
158001,0.0002,0.6362,958,374
160001,0.0002,0.6152,959,374
162001,0.0002,0.6381,960,376
164000,0.0002,0.6503,962,377
166001,0.0002,0.632,963,378
168000,0.0002,0.6618,966,382
170001,0.0002,0.6587,967,387
172000,0.0002,0.6391,969,390
174000,0.0002,0.6237,969,390
176000,0.0002,0.6456,970,391
178000,0.0002,0.641,971,393
180002,0.0002,0.6485,973,393
182002,0.0002,0.6549,973,395
184000,0.0002,0.6455,974,396
186000,0.0003,0.6499,977,398
188001,0.0003,0.6452,979,399
190001,0.0002,0.641,980,404
192000,0.0002,0.6334,981,407
194002,0.0002,0.6533,981,410
196001,0.0002,0.63,982,415
198001,0.0002,0.6566,985,416
200000,0.0002,0.6385,985,417
