steps,time_per_step,pred_success,nodes,filtered_nodes
0,0,0,0,0
2002,0.0001,0.6107,263,2
4000,0.0001,0.6196,339,18
6001,0.0002,0.6179,391,32
8002,0.0002,0.6144,430,45
10001,0.0002,0.6283,455,54
12001,0.0002,0.6264,484,63
14002,0.0002,0.6491,510,72
16002,0.0002,0.6295,538,82
18002,0.0003,0.6252,556,87
20002,0.0003,0.6309,573,97
22002,0.0002,0.6566,591,103
24002,0.0002,0.6232,611,111
26002,0.0002,0.6425,634,118
28000,0.0002,0.6121,644,123
30002,0.0002,0.6234,657,131
32001,0.0002,0.6482,670,133
34002,0.0002,0.6216,675,138
36002,0.0002,0.6244,680,144
38000,0.0002,0.6408,693,149
40000,0.0002,0.6605,699,155
42001,0.0002,0.6366,714,160
44002,0.0002,0.6418,723,166
46001,0.0002,0.6345,734,177
48000,0.0002,0.623,741,180
50000,0.0002,0.6428,749,186
52000,0.0002,0.6291,760,192
54002,0.0002,0.6439,764,198
56002,0.0002,0.6513,774,204
58001,0.0002,0.634,784,209
60000,0.0002,0.6528,788,211
62002,0.0003,0.6454,795,219
64000,0.0003,0.62,804,224
66001,0.0002,0.6364,809,230
68000,0.0002,0.642,814,238
70000,0.0002,0.6471,818,241
72002,0.0002,0.6151,824,244
74000,0.0002,0.6377,830,249
76002,0.0002,0.6339,834,255
78000,0.0002,0.6354,840,262
80000,0.0002,0.6569,843,263
82002,0.0002,0.6358,852,270
84000,0.0002,0.6404,854,279
86000,0.0002,0.6432,860,285
88001,0.0002,0.6381,864,288
90002,0.0002,0.6218,869,292
92001,0.0002,0.6391,872,295
94001,0.0002,0.6547,873,300
96000,0.0002,0.6434,878,302
98001,0.0002,0.626,881,310
100002,0.0002,0.6446,885,310
102000,0.0002,0.6415,888,312
104001,0.0003,0.6295,892,316
106000,0.0003,0.65,896,321
108000,0.0002,0.6346,900,325
110000,0.0002,0.6414,901,330
112001,0.0002,0.639,906,333
114001,0.0002,0.6275,912,334
116000,0.0002,0.6147,918,336
118002,0.0002,0.6245,923,341
120001,0.0002,0.6381,925,343
122000,0.0002,0.6319,928,348
124000,0.0002,0.6407,929,350
126002,0.0002,0.6325,932,354
128000,0.0002,0.6387,935,357
130000,0.0002,0.6412,936,359
132001,0.0002,0.625,938,360
134002,0.0002,0.6539,940,361
136000,0.0002,0.6517,941,366
138001,0.0002,0.6258,941,368
140000,0.0002,0.6369,942,371
142002,0.0002,0.6308,944,376
144001,0.0003,0.635,945,376
146000,0.0003,0.6242,949,379
148000,0.0002,0.6616,952,381
150001,0.0002,0.6303,953,383
152001,0.0002,0.6453,957,386
154001,0.0002,0.6354,958,388
156001,0.0002,0.6486,960,390
158000,0.0002,0.6376,961,393
160002,0.0002,0.6521,963,394
162001,0.0002,0.6346,966,397
164002,0.0002,0.6473,968,399
166002,0.0002,0.6372,970,403
168002,0.0002,0.6542,971,403
170001,0.0002,0.6283,973,403
172002,0.0002,0.6508,975,404
174000,0.0002,0.6612,975,405
176000,0.0002,0.6266,975,407
178001,0.0002,0.645,977,409
180001,0.0002,0.6389,978,412
182001,0.0002,0.6446,979,413
184001,0.0003,0.6538,981,414
186002,0.0003,0.6301,984,414
188002,0.0002,0.6526,985,414
190000,0.0002,0.6152,986,417
192002,0.0002,0.6689,986,418
194002,0.0002,0.631,987,419
196000,0.0002,0.6303,987,419
198002,0.0002,0.6531,987,422
200001,0.0002,0.6453,991,423
